21.937	7.3705e-08
21.93	7.375e-08
21.923	7.3795e-08
21.915	7.384e-08
21.908	7.3881e-08
21.901	7.3926e-08
21.893	7.3972e-08
21.886	7.4013e-08
21.879	7.4058e-08
21.872	7.4103e-08
21.864	7.4144e-08
21.857	7.419e-08
21.85	7.4235e-08
21.842	7.428e-08
21.835	7.4322e-08
21.828	7.4367e-08
21.821	7.4413e-08
21.813	7.4454e-08
21.806	7.4499e-08
21.799	7.4545e-08
21.791	7.4586e-08
21.784	7.4632e-08
21.777	7.4678e-08
21.77	7.4719e-08
21.762	7.4765e-08
21.755	7.481e-08
21.748	7.4852e-08
21.741	7.4898e-08
21.733	7.4943e-08
21.726	7.4989e-08
21.719	7.5031e-08
21.712	7.5077e-08
21.704	7.5123e-08
21.697	7.5164e-08
21.69	7.521e-08
21.683	7.5256e-08
21.675	7.5302e-08
21.668	7.5344e-08
21.661	7.539e-08
21.654	7.5436e-08
21.647	7.5478e-08
21.639	7.5524e-08
21.632	7.557e-08
21.625	7.5617e-08
21.618	7.5659e-08
21.61	7.5705e-08
21.603	7.5751e-08
21.596	7.5793e-08
21.589	7.5839e-08
21.582	7.5886e-08
21.574	7.5932e-08
21.567	7.5974e-08
21.56	7.6021e-08
21.553	7.6067e-08
21.546	7.6109e-08
21.538	7.6156e-08
21.531	7.6202e-08
21.524	7.6249e-08
21.517	7.6291e-08
21.51	7.6338e-08
21.503	7.6385e-08
21.495	7.6427e-08
21.488	7.6474e-08
21.481	7.652e-08
21.474	7.6567e-08
21.467	7.661e-08
21.46	7.6656e-08
21.452	7.6703e-08
21.445	7.675e-08
21.438	7.6793e-08
21.431	7.684e-08
21.424	7.6887e-08
21.417	7.6934e-08
21.41	7.6976e-08
21.402	7.7023e-08
21.395	7.707e-08
21.388	7.7118e-08
21.381	7.7165e-08
21.374	7.7207e-08
21.367	7.7255e-08
21.36	7.7302e-08
21.352	7.7349e-08
