#Cont  nu	incident	trans	DiffOut	net trans	reflc	total	reflin	outlin	lineID	cont	nLine
2.78132e+07	0.000e+00	0.000e+00	7.027e+24	7.027e+24	8.155e+09	7.027e+24	0.000e+00	0.000e+00	    	    	0.00
2.77207e+07	0.000e+00	0.000e+00	7.066e+24	7.066e+24	8.237e+09	7.066e+24	0.000e+00	0.000e+00	    	    	0.00
2.76285e+07	0.000e+00	0.000e+00	7.105e+24	7.105e+24	8.320e+09	7.105e+24	0.000e+00	0.000e+00	    	    	0.00
2.75365e+07	0.000e+00	0.000e+00	7.144e+24	7.144e+24	8.403e+09	7.144e+24	0.000e+00	0.000e+00	    	    	0.00
2.74449e+07	0.000e+00	0.000e+00	7.183e+24	7.183e+24	8.488e+09	7.183e+24	0.000e+00	0.000e+00	    	    	0.00
2.73536e+07	0.000e+00	0.000e+00	7.223e+24	7.223e+24	8.573e+09	7.223e+24	0.000e+00	0.000e+00	    	    	0.00
2.72626e+07	0.000e+00	0.000e+00	7.262e+24	7.262e+24	8.659e+09	7.262e+24	0.000e+00	0.000e+00	    	    	0.00
2.71718e+07	0.000e+00	0.000e+00	7.302e+24	7.302e+24	8.746e+09	7.302e+24	0.000e+00	0.000e+00	    	    	0.00
2.70814e+07	0.000e+00	0.000e+00	7.343e+24	7.343e+24	8.834e+09	7.343e+24	0.000e+00	0.000e+00	    	    	0.00
2.69913e+07	0.000e+00	0.000e+00	7.383e+24	7.383e+24	8.923e+09	7.383e+24	0.000e+00	0.000e+00	    	    	0.00
2.69015e+07	0.000e+00	0.000e+00	7.423e+24	7.423e+24	9.012e+09	7.423e+24	0.000e+00	0.000e+00	    	    	0.00
2.68120e+07	0.000e+00	0.000e+00	7.464e+24	7.464e+24	9.103e+09	7.464e+24	0.000e+00	0.000e+00	    	    	0.00
2.67228e+07	0.000e+00	0.000e+00	7.505e+24	7.505e+24	9.194e+09	7.505e+24	0.000e+00	0.000e+00	    	    	0.00
2.66339e+07	0.000e+00	0.000e+00	7.547e+24	7.547e+24	9.287e+09	7.547e+24	0.000e+00	0.000e+00	    	    	0.00
2.65452e+07	0.000e+00	0.000e+00	7.588e+24	7.588e+24	9.380e+09	7.588e+24	0.000e+00	0.000e+00	    	    	0.00
2.64569e+07	0.000e+00	0.000e+00	7.630e+24	7.630e+24	9.474e+09	7.630e+24	0.000e+00	0.000e+00	    	    	0.00
2.63689e+07	0.000e+00	0.000e+00	7.672e+24	7.672e+24	9.570e+09	7.672e+24	0.000e+00	0.000e+00	    	    	0.00
2.62811e+07	0.000e+00	0.000e+00	7.714e+24	7.714e+24	9.666e+09	7.714e+24	0.000e+00	0.000e+00	    	    	0.00
2.61937e+07	0.000e+00	0.000e+00	7.756e+24	7.756e+24	9.763e+09	7.756e+24	0.000e+00	0.000e+00	    	    	0.00
2.61065e+07	0.000e+00	0.000e+00	7.799e+24	7.799e+24	9.861e+09	7.799e+24	0.000e+00	0.000e+00	    	    	0.00
2.60197e+07	0.000e+00	0.000e+00	7.842e+24	7.842e+24	9.960e+09	7.842e+24	0.000e+00	0.000e+00	    	    	0.00
2.59331e+07	0.000e+00	0.000e+00	7.885e+24	7.885e+24	1.006e+10	7.885e+24	0.000e+00	0.000e+00	    	    	0.00
2.58468e+07	0.000e+00	0.000e+00	7.929e+24	7.929e+24	1.016e+10	7.929e+24	0.000e+00	0.000e+00	    	    	0.00
2.57608e+07	0.000e+00	0.000e+00	7.972e+24	7.972e+24	1.026e+10	7.972e+24	0.000e+00	0.000e+00	    	    	0.00
2.56751e+07	0.000e+00	0.000e+00	8.016e+24	8.016e+24	1.037e+10	8.016e+24	0.000e+00	0.000e+00	    	    	0.00
2.55896e+07	0.000e+00	0.000e+00	8.060e+24	8.060e+24	1.047e+10	8.060e+24	0.000e+00	0.000e+00	    	    	0.00
2.55045e+07	0.000e+00	0.000e+00	8.104e+24	8.104e+24	1.058e+10	8.104e+24	0.000e+00	0.000e+00	    	    	0.00
2.54196e+07	0.000e+00	0.000e+00	8.149e+24	8.149e+24	1.068e+10	8.149e+24	0.000e+00	0.000e+00	    	    	0.00
2.53351e+07	0.000e+00	0.000e+00	8.194e+24	8.194e+24	1.079e+10	8.194e+24	0.000e+00	0.000e+00	    	    	0.00
2.52508e+07	0.000e+00	0.000e+00	8.239e+24	8.239e+24	1.090e+10	8.239e+24	0.000e+00	0.000e+00	    	    	0.00
2.51667e+07	0.000e+00	0.000e+00	8.284e+24	8.284e+24	1.101e+10	8.284e+24	0.000e+00	0.000e+00	    	    	0.00
2.50830e+07	0.000e+00	0.000e+00	8.330e+24	8.330e+24	1.112e+10	8.330e+24	0.000e+00	0.000e+00	    	    	0.00
2.49995e+07	0.000e+00	0.000e+00	8.376e+24	8.376e+24	1.123e+10	8.376e+24	0.000e+00	0.000e+00	    	    	0.00
2.49163e+07	0.000e+00	0.000e+00	8.422e+24	8.422e+24	1.134e+10	8.422e+24	0.000e+00	0.000e+00	    	    	0.00
2.48334e+07	0.000e+00	0.000e+00	8.468e+24	8.468e+24	1.146e+10	8.468e+24	0.000e+00	0.000e+00	    	    	0.00
2.47508e+07	0.000e+00	0.000e+00	8.515e+24	8.515e+24	1.157e+10	8.515e+24	0.000e+00	0.000e+00	    	    	0.00
2.46685e+07	0.000e+00	0.000e+00	8.562e+24	8.562e+24	1.169e+10	8.562e+24	0.000e+00	0.000e+00	    	    	0.00
2.45864e+07	0.000e+00	0.000e+00	8.609e+24	8.609e+24	1.181e+10	8.609e+24	0.000e+00	0.000e+00	    	    	0.00
2.45046e+07	0.000e+00	0.000e+00	8.656e+24	8.656e+24	1.192e+10	8.656e+24	0.000e+00	0.000e+00	    	    	0.00
2.44230e+07	0.000e+00	0.000e+00	8.704e+24	8.704e+24	1.204e+10	8.704e+24	0.000e+00	0.000e+00	    	    	0.00
2.43418e+07	0.000e+00	0.000e+00	8.752e+24	8.752e+24	1.217e+10	8.752e+24	0.000e+00	0.000e+00	    	    	0.00
2.42608e+07	0.000e+00	0.000e+00	8.800e+24	8.800e+24	1.229e+10	8.800e+24	0.000e+00	0.000e+00	    	    	0.00
2.41800e+07	0.000e+00	0.000e+00	8.848e+24	8.848e+24	1.241e+10	8.848e+24	0.000e+00	0.000e+00	    	    	0.00
2.40996e+07	0.000e+00	0.000e+00	8.897e+24	8.897e+24	1.254e+10	8.897e+24	0.000e+00	0.000e+00	    	    	0.00
2.40194e+07	0.000e+00	0.000e+00	8.946e+24	8.946e+24	1.266e+10	8.946e+24	0.000e+00	0.000e+00	    	    	0.00
2.39395e+07	0.000e+00	0.000e+00	8.995e+24	8.995e+24	1.279e+10	8.995e+24	0.000e+00	0.000e+00	    	    	0.00
2.38598e+07	0.000e+00	0.000e+00	9.045e+24	9.045e+24	1.292e+10	9.045e+24	0.000e+00	0.000e+00	    	    	0.00
2.37804e+07	0.000e+00	0.000e+00	9.095e+24	9.095e+24	1.305e+10	9.095e+24	0.000e+00	0.000e+00	    	    	0.00
2.37013e+07	0.000e+00	0.000e+00	9.145e+24	9.145e+24	1.318e+10	9.145e+24	0.000e+00	0.000e+00	    	    	0.00
2.36224e+07	0.000e+00	0.000e+00	9.195e+24	9.195e+24	1.331e+10	9.195e+24	0.000e+00	0.000e+00	    	    	0.00
2.35438e+07	0.000e+00	0.000e+00	9.246e+24	9.246e+24	1.344e+10	9.246e+24	0.000e+00	0.000e+00	    	    	0.00
2.34655e+07	0.000e+00	0.000e+00	9.297e+24	9.297e+24	1.358e+10	9.297e+24	0.000e+00	0.000e+00	    	    	0.00
2.33874e+07	0.000e+00	0.000e+00	9.348e+24	9.348e+24	1.372e+10	9.348e+24	0.000e+00	0.000e+00	    	    	0.00
2.33096e+07	0.000e+00	0.000e+00	9.399e+24	9.399e+24	1.385e+10	9.399e+24	0.000e+00	0.000e+00	    	    	0.00
2.32320e+07	0.000e+00	0.000e+00	9.451e+24	9.451e+24	1.399e+10	9.451e+24	0.000e+00	0.000e+00	    	    	0.00
2.31547e+07	0.000e+00	0.000e+00	9.503e+24	9.503e+24	1.413e+10	9.503e+24	0.000e+00	0.000e+00	    	    	0.00
2.30777e+07	0.000e+00	0.000e+00	9.556e+24	9.556e+24	1.428e+10	9.556e+24	0.000e+00	0.000e+00	    	    	0.00
2.30009e+07	0.000e+00	0.000e+00	9.608e+24	9.608e+24	1.442e+10	9.608e+24	0.000e+00	0.000e+00	    	    	0.00
2.29244e+07	0.000e+00	0.000e+00	9.661e+24	9.661e+24	1.456e+10	9.661e+24	0.000e+00	0.000e+00	    	    	0.00
2.28481e+07	0.000e+00	0.000e+00	9.714e+24	9.714e+24	1.471e+10	9.714e+24	0.000e+00	0.000e+00	    	    	0.00
2.27720e+07	0.000e+00	0.000e+00	9.768e+24	9.768e+24	1.486e+10	9.768e+24	0.000e+00	0.000e+00	    	    	0.00
2.26963e+07	0.000e+00	0.000e+00	9.822e+24	9.822e+24	1.501e+10	9.822e+24	0.000e+00	0.000e+00	    	    	0.00
2.26208e+07	0.000e+00	0.000e+00	9.876e+24	9.876e+24	1.516e+10	9.876e+24	0.000e+00	0.000e+00	    	    	0.00
2.25455e+07	0.000e+00	0.000e+00	9.930e+24	9.930e+24	1.531e+10	9.930e+24	0.000e+00	0.000e+00	    	    	0.00
2.24705e+07	0.000e+00	0.000e+00	9.985e+24	9.985e+24	1.546e+10	9.985e+24	0.000e+00	0.000e+00	    	    	0.00
2.23957e+07	0.000e+00	0.000e+00	1.004e+25	1.004e+25	1.562e+10	1.004e+25	0.000e+00	0.000e+00	    	    	0.00
2.23212e+07	0.000e+00	0.000e+00	1.010e+25	1.010e+25	1.578e+10	1.010e+25	0.000e+00	0.000e+00	    	    	0.00
2.22469e+07	0.000e+00	0.000e+00	1.015e+25	1.015e+25	1.594e+10	1.015e+25	0.000e+00	0.000e+00	    	    	0.00
2.21729e+07	0.000e+00	0.000e+00	1.021e+25	1.021e+25	1.610e+10	1.021e+25	0.000e+00	0.000e+00	    	    	0.00
2.20991e+07	0.000e+00	0.000e+00	1.026e+25	1.026e+25	1.626e+10	1.026e+25	0.000e+00	0.000e+00	    	    	0.00
2.20256e+07	0.000e+00	0.000e+00	1.032e+25	1.032e+25	1.642e+10	1.032e+25	0.000e+00	0.000e+00	    	    	0.00
2.19523e+07	0.000e+00	0.000e+00	1.038e+25	1.038e+25	1.659e+10	1.038e+25	0.000e+00	0.000e+00	    	    	0.00
2.18792e+07	0.000e+00	0.000e+00	1.043e+25	1.043e+25	1.675e+10	1.043e+25	0.000e+00	0.000e+00	NO	    	300.03
2.18064e+07	0.000e+00	0.000e+00	1.049e+25	1.049e+25	1.692e+10	1.049e+25	0.000e+00	0.000e+00	    	    	0.00
2.17339e+07	0.000e+00	0.000e+00	1.055e+25	1.055e+25	1.709e+10	1.055e+25	0.000e+00	0.000e+00	    	    	0.00
2.16616e+07	0.000e+00	0.000e+00	1.061e+25	1.061e+25	1.726e+10	1.061e+25	0.000e+00	0.000e+00	    	    	0.00
2.15895e+07	0.000e+00	0.000e+00	1.067e+25	1.067e+25	1.744e+10	1.067e+25	0.000e+00	0.000e+00	    	    	0.00
2.15176e+07	0.000e+00	0.000e+00	1.072e+25	1.072e+25	1.761e+10	1.072e+25	0.000e+00	0.000e+00	    	    	0.00
2.14460e+07	0.000e+00	0.000e+00	1.078e+25	1.078e+25	1.779e+10	1.078e+25	0.000e+00	0.000e+00	    	    	0.00
2.13747e+07	0.000e+00	0.000e+00	1.084e+25	1.084e+25	1.797e+10	1.084e+25	0.000e+00	0.000e+00	    	    	0.00
2.13036e+07	0.000e+00	0.000e+00	1.090e+25	1.090e+25	1.815e+10	1.090e+25	0.000e+00	0.000e+00	    	    	0.00
2.12327e+07	0.000e+00	0.000e+00	1.096e+25	1.096e+25	1.833e+10	1.096e+25	0.000e+00	0.000e+00	    	    	0.00
2.11620e+07	0.000e+00	0.000e+00	1.102e+25	1.102e+25	1.851e+10	1.102e+25	0.000e+00	0.000e+00	    	    	0.00
2.10916e+07	0.000e+00	0.000e+00	1.108e+25	1.108e+25	1.870e+10	1.108e+25	0.000e+00	0.000e+00	    	    	0.00
2.10214e+07	0.000e+00	0.000e+00	1.115e+25	1.115e+25	1.889e+10	1.115e+25	0.000e+00	0.000e+00	    	    	0.00
2.09515e+07	0.000e+00	0.000e+00	1.121e+25	1.121e+25	1.908e+10	1.121e+25	0.000e+00	0.000e+00	    	    	0.00
2.08818e+07	0.000e+00	0.000e+00	1.127e+25	1.127e+25	1.927e+10	1.127e+25	0.000e+00	0.000e+00	    	    	0.00
2.08123e+07	0.000e+00	0.000e+00	1.133e+25	1.133e+25	1.946e+10	1.133e+25	0.000e+00	0.000e+00	    	    	0.00
2.07430e+07	0.000e+00	0.000e+00	1.139e+25	1.139e+25	1.966e+10	1.139e+25	0.000e+00	0.000e+00	    	    	0.00
2.06740e+07	0.000e+00	0.000e+00	1.146e+25	1.146e+25	1.986e+10	1.146e+25	0.000e+00	0.000e+00	    	    	0.00
2.06052e+07	0.000e+00	0.000e+00	1.152e+25	1.152e+25	2.006e+10	1.152e+25	0.000e+00	0.000e+00	    	    	0.00
2.05367e+07	0.000e+00	0.000e+00	1.158e+25	1.158e+25	2.026e+10	1.158e+25	0.000e+00	0.000e+00	    	    	0.00
2.04683e+07	0.000e+00	0.000e+00	1.165e+25	1.165e+25	2.046e+10	1.165e+25	0.000e+00	0.000e+00	    	    	0.00
2.04002e+07	0.000e+00	0.000e+00	1.171e+25	1.171e+25	2.067e+10	1.171e+25	0.000e+00	0.000e+00	    	    	0.00
2.03323e+07	0.000e+00	0.000e+00	1.177e+25	1.177e+25	2.087e+10	1.177e+25	0.000e+00	0.000e+00	    	    	0.00
2.02647e+07	0.000e+00	0.000e+00	1.184e+25	1.184e+25	2.108e+10	1.184e+25	0.000e+00	0.000e+00	    	    	0.00
2.01973e+07	0.000e+00	0.000e+00	1.191e+25	1.191e+25	2.130e+10	1.191e+25	0.000e+00	0.000e+00	    	    	0.00
2.01301e+07	0.000e+00	0.000e+00	1.197e+25	1.197e+25	2.151e+10	1.197e+25	0.000e+00	0.000e+00	    	    	0.00
2.00631e+07	0.000e+00	0.000e+00	1.204e+25	1.204e+25	2.173e+10	1.204e+25	0.000e+00	0.000e+00	    	    	0.00
1.99963e+07	0.000e+00	0.000e+00	1.210e+25	1.210e+25	2.194e+10	1.210e+25	0.000e+00	0.000e+00	    	    	0.00
1.99298e+07	0.000e+00	0.000e+00	1.217e+25	1.217e+25	2.216e+10	1.217e+25	0.000e+00	0.000e+00	    	    	0.00
1.98635e+07	0.000e+00	0.000e+00	1.224e+25	1.224e+25	2.239e+10	1.224e+25	0.000e+00	0.000e+00	    	    	0.00
1.97974e+07	0.000e+00	0.000e+00	1.230e+25	1.230e+25	2.261e+10	1.230e+25	0.000e+00	0.000e+00	    	    	0.00
1.97315e+07	0.000e+00	0.000e+00	1.237e+25	1.237e+25	2.284e+10	1.237e+25	0.000e+00	0.000e+00	    	    	0.00
1.96658e+07	0.000e+00	0.000e+00	1.244e+25	1.244e+25	2.307e+10	1.244e+25	0.000e+00	0.000e+00	    	    	0.00
1.96004e+07	0.000e+00	0.000e+00	1.251e+25	1.251e+25	2.330e+10	1.251e+25	0.000e+00	0.000e+00	    	    	0.00
1.95352e+07	0.000e+00	0.000e+00	1.258e+25	1.258e+25	2.354e+10	1.258e+25	0.000e+00	0.000e+00	    	    	0.00
1.94702e+07	0.000e+00	0.000e+00	1.265e+25	1.265e+25	2.377e+10	1.265e+25	0.000e+00	0.000e+00	    	    	0.00
1.94054e+07	0.000e+00	0.000e+00	1.272e+25	1.272e+25	2.401e+10	1.272e+25	0.000e+00	0.000e+00	    	    	0.00
1.93408e+07	0.000e+00	0.000e+00	1.279e+25	1.279e+25	2.425e+10	1.279e+25	0.000e+00	0.000e+00	    	    	0.00
1.92765e+07	0.000e+00	0.000e+00	1.286e+25	1.286e+25	2.450e+10	1.286e+25	0.000e+00	0.000e+00	    	    	0.00
1.92123e+07	0.000e+00	0.000e+00	1.293e+25	1.293e+25	2.474e+10	1.293e+25	0.000e+00	0.000e+00	    	    	0.00
1.91484e+07	0.000e+00	0.000e+00	1.300e+25	1.300e+25	2.499e+10	1.300e+25	2.664e-08	1.373e-08	N  1	    	300.03
1.90847e+07	0.000e+00	0.000e+00	1.307e+25	1.307e+25	2.524e+10	1.307e+25	0.000e+00	0.000e+00	    	    	0.00
1.90212e+07	0.000e+00	0.000e+00	1.314e+25	1.314e+25	2.550e+10	1.314e+25	0.000e+00	0.000e+00	    	    	0.00
1.89579e+07	0.000e+00	0.000e+00	1.322e+25	1.322e+25	2.575e+10	1.322e+25	0.000e+00	0.000e+00	    	    	0.00
1.88948e+07	0.000e+00	0.000e+00	1.329e+25	1.329e+25	2.601e+10	1.329e+25	0.000e+00	0.000e+00	    	    	0.00
1.88319e+07	0.000e+00	0.000e+00	1.336e+25	1.336e+25	2.627e+10	1.336e+25	0.000e+00	0.000e+00	    	    	0.00
1.87693e+07	0.000e+00	0.000e+00	1.344e+25	1.344e+25	2.654e+10	1.344e+25	0.000e+00	0.000e+00	    	    	0.00
1.87068e+07	0.000e+00	0.000e+00	1.351e+25	1.351e+25	2.680e+10	1.351e+25	0.000e+00	0.000e+00	    	    	0.00
1.86446e+07	0.000e+00	0.000e+00	1.359e+25	1.359e+25	2.707e+10	1.359e+25	0.000e+00	0.000e+00	    	    	0.00
1.85825e+07	0.000e+00	0.000e+00	1.366e+25	1.366e+25	2.734e+10	1.366e+25	0.000e+00	0.000e+00	    	    	0.00
1.85207e+07	0.000e+00	0.000e+00	1.374e+25	1.374e+25	2.762e+10	1.374e+25	0.000e+00	0.000e+00	    	    	0.00
1.84591e+07	0.000e+00	0.000e+00	1.381e+25	1.381e+25	2.790e+10	1.381e+25	0.000e+00	0.000e+00	    	    	0.00
1.83977e+07	0.000e+00	0.000e+00	1.389e+25	1.389e+25	2.818e+10	1.389e+25	0.000e+00	0.000e+00	    	    	0.00
1.83364e+07	0.000e+00	0.000e+00	1.396e+25	1.396e+25	2.846e+10	1.396e+25	0.000e+00	0.000e+00	    	    	0.00
1.82754e+07	0.000e+00	0.000e+00	1.404e+25	1.404e+25	2.875e+10	1.404e+25	0.000e+00	0.000e+00	    	    	0.00
1.82146e+07	0.000e+00	0.000e+00	1.412e+25	1.412e+25	2.903e+10	1.412e+25	0.000e+00	0.000e+00	    	    	0.00
1.81540e+07	0.000e+00	0.000e+00	1.420e+25	1.420e+25	2.933e+10	1.420e+25	0.000e+00	0.000e+00	    	    	0.00
1.80936e+07	0.000e+00	0.000e+00	1.428e+25	1.428e+25	2.962e+10	1.428e+25	0.000e+00	0.000e+00	    	    	0.00
1.80334e+07	0.000e+00	0.000e+00	1.435e+25	1.435e+25	2.992e+10	1.435e+25	0.000e+00	0.000e+00	    	    	0.00
1.79734e+07	0.000e+00	0.000e+00	1.443e+25	1.443e+25	3.022e+10	1.443e+25	0.000e+00	0.000e+00	    	    	0.00
1.79136e+07	0.000e+00	0.000e+00	1.451e+25	1.451e+25	3.052e+10	1.451e+25	0.000e+00	0.000e+00	    	    	0.00
1.78540e+07	0.000e+00	0.000e+00	1.459e+25	1.459e+25	3.083e+10	1.459e+25	0.000e+00	0.000e+00	    	    	0.00
1.77946e+07	0.000e+00	0.000e+00	1.467e+25	1.467e+25	3.114e+10	1.467e+25	0.000e+00	0.000e+00	    	    	0.00
1.77354e+07	0.000e+00	0.000e+00	1.475e+25	1.475e+25	3.145e+10	1.475e+25	0.000e+00	0.000e+00	    	    	0.00
1.76764e+07	0.000e+00	0.000e+00	1.484e+25	1.484e+25	3.177e+10	1.484e+25	0.000e+00	0.000e+00	    	    	0.00
1.76175e+07	0.000e+00	0.000e+00	1.492e+25	1.492e+25	3.209e+10	1.492e+25	0.000e+00	0.000e+00	    	    	0.00
1.75589e+07	0.000e+00	0.000e+00	1.500e+25	1.500e+25	3.241e+10	1.500e+25	0.000e+00	0.000e+00	    	    	0.00
1.75005e+07	0.000e+00	0.000e+00	1.508e+25	1.508e+25	3.274e+10	1.508e+25	0.000e+00	0.000e+00	    	    	0.00
1.74423e+07	0.000e+00	0.000e+00	1.517e+25	1.517e+25	3.306e+10	1.517e+25	0.000e+00	0.000e+00	    	    	0.00
1.73842e+07	0.000e+00	0.000e+00	1.525e+25	1.525e+25	3.340e+10	1.525e+25	0.000e+00	0.000e+00	    	    	0.00
1.73264e+07	0.000e+00	0.000e+00	1.533e+25	1.533e+25	3.373e+10	1.533e+25	0.000e+00	0.000e+00	    	    	0.00
1.72687e+07	0.000e+00	0.000e+00	1.542e+25	1.542e+25	3.407e+10	1.542e+25	0.000e+00	0.000e+00	    	    	0.00
1.72113e+07	0.000e+00	0.000e+00	1.550e+25	1.550e+25	3.441e+10	1.550e+25	0.000e+00	0.000e+00	    	    	0.00
1.71540e+07	0.000e+00	0.000e+00	1.559e+25	1.559e+25	3.476e+10	1.559e+25	0.000e+00	0.000e+00	    	    	0.00
1.70969e+07	0.000e+00	0.000e+00	1.568e+25	1.568e+25	3.511e+10	1.568e+25	0.000e+00	0.000e+00	    	    	0.00
1.70400e+07	0.000e+00	0.000e+00	1.576e+25	1.576e+25	3.546e+10	1.576e+25	0.000e+00	0.000e+00	    	    	0.00
1.69833e+07	0.000e+00	0.000e+00	1.585e+25	1.585e+25	3.582e+10	1.585e+25	0.000e+00	0.000e+00	    	    	0.00
1.69268e+07	0.000e+00	0.000e+00	1.594e+25	1.594e+25	3.618e+10	1.594e+25	0.000e+00	0.000e+00	    	    	0.00
1.68705e+07	0.000e+00	0.000e+00	1.602e+25	1.602e+25	3.654e+10	1.602e+25	0.000e+00	0.000e+00	    	    	0.00
1.68144e+07	0.000e+00	0.000e+00	1.611e+25	1.611e+25	3.691e+10	1.611e+25	0.000e+00	0.000e+00	    	    	0.00
1.67584e+07	0.000e+00	0.000e+00	1.620e+25	1.620e+25	3.728e+10	1.620e+25	0.000e+00	0.000e+00	    	    	0.00
1.67027e+07	0.000e+00	0.000e+00	1.629e+25	1.629e+25	3.765e+10	1.629e+25	0.000e+00	0.000e+00	    	    	0.00
1.66471e+07	0.000e+00	0.000e+00	1.638e+25	1.638e+25	3.803e+10	1.638e+25	0.000e+00	0.000e+00	    	    	0.00
1.65917e+07	0.000e+00	0.000e+00	1.647e+25	1.647e+25	3.841e+10	1.647e+25	0.000e+00	0.000e+00	H2CO	    	300.03
1.65365e+07	0.000e+00	0.000e+00	1.656e+25	1.656e+25	3.880e+10	1.656e+25	0.000e+00	0.000e+00	    	    	0.00
1.64815e+07	0.000e+00	0.000e+00	1.665e+25	1.665e+25	3.919e+10	1.665e+25	0.000e+00	0.000e+00	    	    	0.00
1.64266e+07	0.000e+00	0.000e+00	1.675e+25	1.675e+25	3.958e+10	1.675e+25	0.000e+00	0.000e+00	    	    	0.00
1.63720e+07	0.000e+00	0.000e+00	1.684e+25	1.684e+25	3.998e+10	1.684e+25	0.000e+00	0.000e+00	    	    	0.00
1.63175e+07	0.000e+00	0.000e+00	1.693e+25	1.693e+25	4.038e+10	1.693e+25	0.000e+00	0.000e+00	    	    	0.00
1.62632e+07	0.000e+00	0.000e+00	1.702e+25	1.702e+25	4.079e+10	1.702e+25	0.000e+00	0.000e+00	    	    	0.00
1.62091e+07	0.000e+00	0.000e+00	1.712e+25	1.712e+25	4.120e+10	1.712e+25	0.000e+00	0.000e+00	    	    	0.00
1.61551e+07	0.000e+00	0.000e+00	1.721e+25	1.721e+25	4.161e+10	1.721e+25	0.000e+00	0.000e+00	    	    	0.00
1.61014e+07	0.000e+00	0.000e+00	1.731e+25	1.731e+25	4.203e+10	1.731e+25	0.000e+00	0.000e+00	    	    	0.00
1.60478e+07	0.000e+00	0.000e+00	1.740e+25	1.740e+25	4.245e+10	1.740e+25	0.000e+00	0.000e+00	    	    	0.00
1.59944e+07	0.000e+00	0.000e+00	1.750e+25	1.750e+25	4.288e+10	1.750e+25	0.000e+00	0.000e+00	    	    	0.00
1.59412e+07	0.000e+00	0.000e+00	1.760e+25	1.760e+25	4.331e+10	1.760e+25	0.000e+00	0.000e+00	    	    	0.00
1.58881e+07	0.000e+00	0.000e+00	1.769e+25	1.769e+25	4.375e+10	1.769e+25	0.000e+00	0.000e+00	    	    	0.00
1.58353e+07	0.000e+00	0.000e+00	1.779e+25	1.779e+25	4.419e+10	1.779e+25	0.000e+00	0.000e+00	    	    	0.00
